m,TagName,
"2020-12-01 00:00:00","c","2643"
"2020-12-01 00:00:00","c#","5727"
"2020-12-01 00:00:00","c++","4444"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","535"
"2020-12-01 00:00:00","java","7804"
"2020-12-01 00:00:00","javascript","16008"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4778"
"2020-12-01 00:00:00","python","22181"
"2020-12-01 00:00:00","r","4338"
"2020-12-01 00:00:00","ruby","500"
"2020-12-01 00:00:00","swift","2098"
"2021-01-01 00:00:00","assembly","308"
"2021-01-01 00:00:00","c","2567"
"2021-01-01 00:00:00","c#","6181"
"2021-01-01 00:00:00","c++","4100"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","567"
"2021-01-01 00:00:00","java","8018"
"2021-01-01 00:00:00","javascript","16861"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4740"
"2021-01-01 00:00:00","python","22879"
"2021-01-01 00:00:00","r","4339"
"2021-01-01 00:00:00","ruby","523"
"2021-01-01 00:00:00","swift","2314"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2235"
"2021-02-01 00:00:00","c#","5789"
"2021-02-01 00:00:00","c++","4091"
"2021-02-01 00:00:00","delphi","187"
"2021-02-01 00:00:00","go","567"
"2021-02-01 00:00:00","java","7574"
"2021-02-01 00:00:00","javascript","15259"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4363"
"2021-02-01 00:00:00","python","21389"
"2021-02-01 00:00:00","r","4324"
"2021-02-01 00:00:00","ruby","530"
"2021-02-01 00:00:00","swift","2256"
"2021-03-01 00:00:00","assembly","321"
"2021-03-01 00:00:00","c","2483"
"2021-03-01 00:00:00","c#","6388"
"2021-03-01 00:00:00","c++","4294"
"2021-03-01 00:00:00","delphi","255"
"2021-03-01 00:00:00","go","758"
"2021-03-01 00:00:00","java","8656"
"2021-03-01 00:00:00","javascript","16754"
"2021-03-01 00:00:00","perl","152"
"2021-03-01 00:00:00","php","4737"
"2021-03-01 00:00:00","python","23909"
"2021-03-01 00:00:00","r","5173"
"2021-03-01 00:00:00","ruby","497"
"2021-03-01 00:00:00","swift","2377"
"2021-04-01 00:00:00","assembly","320"
"2021-04-01 00:00:00","c","2295"
"2021-04-01 00:00:00","c#","5897"
"2021-04-01 00:00:00","c++","3935"
"2021-04-01 00:00:00","delphi","171"
"2021-04-01 00:00:00","go","626"
"2021-04-01 00:00:00","java","7910"
"2021-04-01 00:00:00","javascript","15842"
"2021-04-01 00:00:00","perl","136"
"2021-04-01 00:00:00","php","4310"
"2021-04-01 00:00:00","python","22692"
"2021-04-01 00:00:00","r","4795"
"2021-04-01 00:00:00","ruby","518"
"2021-04-01 00:00:00","swift","2110"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2087"
"2021-05-01 00:00:00","c#","5727"
"2021-05-01 00:00:00","c++","4185"
"2021-05-01 00:00:00","delphi","169"
"2021-05-01 00:00:00","go","642"
"2021-05-01 00:00:00","java","7937"
"2021-05-01 00:00:00","javascript","15804"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4241"
"2021-05-01 00:00:00","python","22432"
"2021-05-01 00:00:00","r","4666"
"2021-05-01 00:00:00","ruby","400"
"2021-05-01 00:00:00","swift","1858"
"2021-06-01 00:00:00","assembly","260"
"2021-06-01 00:00:00","c","1867"
"2021-06-01 00:00:00","c#","5621"
"2021-06-01 00:00:00","c++","3816"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","608"
"2021-06-01 00:00:00","java","7575"
"2021-06-01 00:00:00","javascript","14988"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4069"
"2021-06-01 00:00:00","python","20871"
"2021-06-01 00:00:00","r","4282"
"2021-06-01 00:00:00","ruby","419"
"2021-06-01 00:00:00","swift","1790"
"2021-07-01 00:00:00","assembly","182"
"2021-07-01 00:00:00","c","1618"
"2021-07-01 00:00:00","c#","5201"
"2021-07-01 00:00:00","c++","3496"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","go","603"
"2021-07-01 00:00:00","java","6941"
"2021-07-01 00:00:00","javascript","14743"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","php","3876"
"2021-07-01 00:00:00","python","20560"
"2021-07-01 00:00:00","r","4044"
"2021-07-01 00:00:00","ruby","445"
"2021-07-01 00:00:00","swift","1967"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c","1530"
"2021-08-01 00:00:00","c#","5104"
"2021-08-01 00:00:00","c++","3238"
"2021-08-01 00:00:00","delphi","136"
"2021-08-01 00:00:00","go","745"
"2021-08-01 00:00:00","java","6747"
"2021-08-01 00:00:00","javascript","14619"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3855"
"2021-08-01 00:00:00","python","19825"
"2021-08-01 00:00:00","r","4032"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","swift","1891"
"2021-09-01 00:00:00","assembly","193"
"2021-09-01 00:00:00","c","1701"
"2021-09-01 00:00:00","c#","5052"
"2021-09-01 00:00:00","c++","3595"
"2021-09-01 00:00:00","delphi","134"
"2021-09-01 00:00:00","go","620"
"2021-09-01 00:00:00","java","6597"
"2021-09-01 00:00:00","javascript","14404"
"2021-09-01 00:00:00","perl","113"
"2021-09-01 00:00:00","php","3677"
"2021-09-01 00:00:00","python","19016"
"2021-09-01 00:00:00","r","3901"
"2021-09-01 00:00:00","ruby","446"
"2021-09-01 00:00:00","swift","1620"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2089"
"2021-10-01 00:00:00","c#","5276"
"2021-10-01 00:00:00","c++","3716"
"2021-10-01 00:00:00","delphi","143"
"2021-10-01 00:00:00","go","699"
"2021-10-01 00:00:00","java","6561"
"2021-10-01 00:00:00","javascript","13816"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3577"
"2021-10-01 00:00:00","python","19778"
"2021-10-01 00:00:00","r","4172"
"2021-10-01 00:00:00","ruby","414"
"2021-10-01 00:00:00","swift","1565"
"2021-11-01 00:00:00","assembly","288"
"2021-11-01 00:00:00","c","2206"
"2021-11-01 00:00:00","c#","5591"
"2021-11-01 00:00:00","c++","3815"
"2021-11-01 00:00:00","delphi","140"
"2021-11-01 00:00:00","go","653"
"2021-11-01 00:00:00","java","6905"
"2021-11-01 00:00:00","javascript","13486"
"2021-11-01 00:00:00","perl","78"
"2021-11-01 00:00:00","php","3487"
"2021-11-01 00:00:00","python","20035"
"2021-11-01 00:00:00","r","4027"
"2021-11-01 00:00:00","ruby","393"
"2021-11-01 00:00:00","swift","1534"
"2021-12-01 00:00:00","assembly","266"
"2021-12-01 00:00:00","c","2103"
"2021-12-01 00:00:00","c#","5032"
"2021-12-01 00:00:00","c++","3577"
"2021-12-01 00:00:00","delphi","143"
"2021-12-01 00:00:00","go","724"
"2021-12-01 00:00:00","java","6181"
"2021-12-01 00:00:00","javascript","13080"
"2021-12-01 00:00:00","perl","103"
"2021-12-01 00:00:00","php","3239"
"2021-12-01 00:00:00","python","19041"
"2021-12-01 00:00:00","r","3539"
"2021-12-01 00:00:00","ruby","373"
"2021-12-01 00:00:00","swift","1423"
"2022-01-01 00:00:00","assembly","229"
"2022-01-01 00:00:00","c","1957"
"2022-01-01 00:00:00","c#","5270"
"2022-01-01 00:00:00","c++","3610"
"2022-01-01 00:00:00","delphi","135"
"2022-01-01 00:00:00","go","739"
"2022-01-01 00:00:00","java","6449"
"2022-01-01 00:00:00","javascript","13984"
"2022-01-01 00:00:00","perl","128"
"2022-01-01 00:00:00","php","3388"
"2022-01-01 00:00:00","python","19709"
"2022-01-01 00:00:00","r","3843"
"2022-01-01 00:00:00","ruby","443"
"2022-01-01 00:00:00","swift","1731"
"2022-02-01 00:00:00","assembly","214"
"2022-02-01 00:00:00","c","1679"
"2022-02-01 00:00:00","c#","5104"
"2022-02-01 00:00:00","c++","3198"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","go","646"
"2022-02-01 00:00:00","java","5939"
"2022-02-01 00:00:00","javascript","12834"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","php","3110"
"2022-02-01 00:00:00","python","19279"
"2022-02-01 00:00:00","r","3913"
"2022-02-01 00:00:00","ruby","406"
"2022-02-01 00:00:00","swift","1601"
"2022-03-01 00:00:00","assembly","235"
"2022-03-01 00:00:00","c","1955"
"2022-03-01 00:00:00","c#","5681"
"2022-03-01 00:00:00","c++","3510"
"2022-03-01 00:00:00","delphi","120"
"2022-03-01 00:00:00","go","761"
"2022-03-01 00:00:00","java","6581"
"2022-03-01 00:00:00","javascript","13611"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3119"
"2022-03-01 00:00:00","python","20800"
"2022-03-01 00:00:00","r","4485"
"2022-03-01 00:00:00","ruby","444"
"2022-03-01 00:00:00","swift","1748"
"2022-04-01 00:00:00","assembly","246"
"2022-04-01 00:00:00","c","1746"
"2022-04-01 00:00:00","c#","5216"
"2022-04-01 00:00:00","c++","3498"
"2022-04-01 00:00:00","delphi","114"
"2022-04-01 00:00:00","go","716"
"2022-04-01 00:00:00","java","6397"
"2022-04-01 00:00:00","javascript","13513"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3193"
"2022-04-01 00:00:00","python","19910"
"2022-04-01 00:00:00","r","4185"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","swift","1457"
"2022-05-01 00:00:00","assembly","260"
"2022-05-01 00:00:00","c","1776"
"2022-05-01 00:00:00","c#","5511"
"2022-05-01 00:00:00","c++","3550"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","go","610"
"2022-05-01 00:00:00","java","6505"
"2022-05-01 00:00:00","javascript","13379"
"2022-05-01 00:00:00","perl","92"
"2022-05-01 00:00:00","php","3386"
"2022-05-01 00:00:00","python","19505"
"2022-05-01 00:00:00","r","4144"
"2022-05-01 00:00:00","ruby","438"
"2022-05-01 00:00:00","swift","1473"
"2022-06-01 00:00:00","assembly","242"
"2022-06-01 00:00:00","c","1563"
"2022-06-01 00:00:00","c#","5318"
"2022-06-01 00:00:00","c++","3103"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","681"
"2022-06-01 00:00:00","java","5742"
"2022-06-01 00:00:00","javascript","12700"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3212"
"2022-06-01 00:00:00","python","18876"
"2022-06-01 00:00:00","r","3898"
"2022-06-01 00:00:00","ruby","428"
"2022-06-01 00:00:00","swift","1520"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","c","1389"
"2022-07-01 00:00:00","c#","5254"
"2022-07-01 00:00:00","c++","3014"
"2022-07-01 00:00:00","delphi","116"
"2022-07-01 00:00:00","go","686"
"2022-07-01 00:00:00","java","5439"
"2022-07-01 00:00:00","javascript","12824"
"2022-07-01 00:00:00","perl","126"
"2022-07-01 00:00:00","php","3127"
"2022-07-01 00:00:00","python","19155"
"2022-07-01 00:00:00","r","3677"
"2022-07-01 00:00:00","ruby","405"
"2022-07-01 00:00:00","swift","1476"
"2022-08-01 00:00:00","assembly","163"
"2022-08-01 00:00:00","c","1438"
"2022-08-01 00:00:00","c#","5519"
"2022-08-01 00:00:00","c++","2979"
"2022-08-01 00:00:00","delphi","119"
"2022-08-01 00:00:00","go","798"
"2022-08-01 00:00:00","java","5356"
"2022-08-01 00:00:00","javascript","13166"
"2022-08-01 00:00:00","perl","117"
"2022-08-01 00:00:00","php","3131"
"2022-08-01 00:00:00","python","18798"
"2022-08-01 00:00:00","r","3792"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","swift","1495"
"2022-09-01 00:00:00","assembly","183"
"2022-09-01 00:00:00","c","1598"
"2022-09-01 00:00:00","c#","5349"
"2022-09-01 00:00:00","c++","2937"
"2022-09-01 00:00:00","delphi","138"
"2022-09-01 00:00:00","go","812"
"2022-09-01 00:00:00","java","5640"
"2022-09-01 00:00:00","javascript","13022"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","3078"
"2022-09-01 00:00:00","python","18600"
"2022-09-01 00:00:00","r","3821"
"2022-09-01 00:00:00","ruby","444"
"2022-09-01 00:00:00","swift","1655"
"2022-10-01 00:00:00","assembly","241"
"2022-10-01 00:00:00","c","1994"
"2022-10-01 00:00:00","c#","5767"
"2022-10-01 00:00:00","c++","3180"
"2022-10-01 00:00:00","delphi","153"
"2022-10-01 00:00:00","go","734"
"2022-10-01 00:00:00","java","6451"
"2022-10-01 00:00:00","javascript","14001"
"2022-10-01 00:00:00","perl","82"
"2022-10-01 00:00:00","php","3344"
"2022-10-01 00:00:00","python","21900"
"2022-10-01 00:00:00","r","4529"
"2022-10-01 00:00:00","ruby","434"
"2022-10-01 00:00:00","swift","1615"
"2022-11-01 00:00:00","assembly","287"
"2022-11-01 00:00:00","c","2166"
"2022-11-01 00:00:00","c#","5987"
"2022-11-01 00:00:00","c++","3274"
"2022-11-01 00:00:00","delphi","115"
"2022-11-01 00:00:00","go","751"
"2022-11-01 00:00:00","java","6763"
"2022-11-01 00:00:00","javascript","14288"
"2022-11-01 00:00:00","perl","110"
"2022-11-01 00:00:00","php","3339"
"2022-11-01 00:00:00","python","22723"
"2022-11-01 00:00:00","r","4620"
"2022-11-01 00:00:00","ruby","464"
"2022-11-01 00:00:00","swift","1666"
"2022-12-01 00:00:00","assembly","283"
"2022-12-01 00:00:00","c","1851"
"2022-12-01 00:00:00","c#","5316"
"2022-12-01 00:00:00","c++","2850"
"2022-12-01 00:00:00","delphi","86"
"2022-12-01 00:00:00","go","627"
"2022-12-01 00:00:00","java","5948"
"2022-12-01 00:00:00","javascript","12485"
"2022-12-01 00:00:00","perl","95"
"2022-12-01 00:00:00","php","2872"
"2022-12-01 00:00:00","python","19256"
"2022-12-01 00:00:00","r","3679"
"2022-12-01 00:00:00","ruby","392"
"2022-12-01 00:00:00","swift","1462"
"2023-01-01 00:00:00","assembly","239"
"2023-01-01 00:00:00","c","1509"
"2023-01-01 00:00:00","c#","5349"
"2023-01-01 00:00:00","c++","2644"
"2023-01-01 00:00:00","delphi","114"
"2023-01-01 00:00:00","go","733"
"2023-01-01 00:00:00","java","5742"
"2023-01-01 00:00:00","javascript","12200"
"2023-01-01 00:00:00","perl","75"
"2023-01-01 00:00:00","php","3061"
"2023-01-01 00:00:00","python","17987"
"2023-01-01 00:00:00","r","3749"
"2023-01-01 00:00:00","ruby","372"
"2023-01-01 00:00:00","swift","1440"
"2023-02-01 00:00:00","assembly","188"
"2023-02-01 00:00:00","c","1308"
"2023-02-01 00:00:00","c#","4753"
"2023-02-01 00:00:00","c++","2217"
"2023-02-01 00:00:00","delphi","133"
"2023-02-01 00:00:00","go","659"
"2023-02-01 00:00:00","java","5181"
"2023-02-01 00:00:00","javascript","10445"
"2023-02-01 00:00:00","perl","79"
"2023-02-01 00:00:00","php","2420"
"2023-02-01 00:00:00","python","15700"
"2023-02-01 00:00:00","r","3803"
"2023-02-01 00:00:00","ruby","340"
"2023-02-01 00:00:00","swift","1294"
"2023-03-01 00:00:00","assembly","179"
"2023-03-01 00:00:00","c","1264"
"2023-03-01 00:00:00","c#","4901"
"2023-03-01 00:00:00","c++","2562"
"2023-03-01 00:00:00","delphi","143"
"2023-03-01 00:00:00","go","638"
"2023-03-01 00:00:00","java","5526"
"2023-03-01 00:00:00","javascript","10516"
"2023-03-01 00:00:00","perl","95"
"2023-03-01 00:00:00","php","2279"
"2023-03-01 00:00:00","python","15492"
"2023-03-01 00:00:00","r","3832"
"2023-03-01 00:00:00","ruby","300"
"2023-03-01 00:00:00","swift","1363"
"2023-04-01 00:00:00","assembly","197"
"2023-04-01 00:00:00","c","1186"
"2023-04-01 00:00:00","c#","3841"
"2023-04-01 00:00:00","c++","1966"
"2023-04-01 00:00:00","delphi","121"
"2023-04-01 00:00:00","go","514"
"2023-04-01 00:00:00","java","4477"
"2023-04-01 00:00:00","javascript","8298"
"2023-04-01 00:00:00","perl","56"
"2023-04-01 00:00:00","php","1935"
"2023-04-01 00:00:00","python","12431"
"2023-04-01 00:00:00","r","3099"
"2023-04-01 00:00:00","ruby","220"
"2023-04-01 00:00:00","swift","1092"
"2023-05-01 00:00:00","assembly","175"
"2023-05-01 00:00:00","c","1049"
"2023-05-01 00:00:00","c#","3835"
"2023-05-01 00:00:00","c++","1782"
"2023-05-01 00:00:00","delphi","114"
"2023-05-01 00:00:00","go","420"
"2023-05-01 00:00:00","java","4186"
"2023-05-01 00:00:00","javascript","7780"
"2023-05-01 00:00:00","perl","54"
"2023-05-01 00:00:00","php","1972"
"2023-05-01 00:00:00","python","11807"
"2023-05-01 00:00:00","r","2865"
"2023-05-01 00:00:00","ruby","255"
"2023-05-01 00:00:00","swift","998"
"2023-06-01 00:00:00","assembly","155"
"2023-06-01 00:00:00","c","891"
"2023-06-01 00:00:00","c#","3822"
"2023-06-01 00:00:00","c++","1817"
"2023-06-01 00:00:00","delphi","117"
"2023-06-01 00:00:00","go","522"
"2023-06-01 00:00:00","java","4299"
"2023-06-01 00:00:00","javascript","7551"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1914"
"2023-06-01 00:00:00","python","11300"
"2023-06-01 00:00:00","r","2668"
"2023-06-01 00:00:00","ruby","226"
"2023-06-01 00:00:00","swift","1134"
"2023-07-01 00:00:00","assembly","165"
"2023-07-01 00:00:00","c","918"
"2023-07-01 00:00:00","c#","3885"
"2023-07-01 00:00:00","c++","1863"
"2023-07-01 00:00:00","delphi","99"
"2023-07-01 00:00:00","go","526"
"2023-07-01 00:00:00","java","4090"
"2023-07-01 00:00:00","javascript","7564"
"2023-07-01 00:00:00","perl","69"
"2023-07-01 00:00:00","php","1762"
"2023-07-01 00:00:00","python","11207"
"2023-07-01 00:00:00","r","2368"
"2023-07-01 00:00:00","ruby","225"
"2023-07-01 00:00:00","swift","1159"
"2023-08-01 00:00:00","assembly","151"
"2023-08-01 00:00:00","c","906"
"2023-08-01 00:00:00","c#","3828"
"2023-08-01 00:00:00","c++","1770"
"2023-08-01 00:00:00","delphi","107"
"2023-08-01 00:00:00","go","524"
"2023-08-01 00:00:00","java","4068"
"2023-08-01 00:00:00","javascript","7146"
"2023-08-01 00:00:00","perl","52"
"2023-08-01 00:00:00","php","1940"
"2023-08-01 00:00:00","python","10861"
"2023-08-01 00:00:00","r","2407"
"2023-08-01 00:00:00","ruby","212"
"2023-08-01 00:00:00","swift","1033"
